brand,model,year,km,color,date,fuel,gear,engine_volume,engine_power,price
MercedesBenz,MercedesBenz C 200 BlueTEC Fascination,2017,51.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1598,136,323.000
MercedesBenz,MercedesBenz C 200 d BlueTEC Comfort,2017,52.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1598,136,261.000
MercedesBenz,MercedesBenz A 180 d AMG,2018,71.000,Füme,09 Mayıs 2020,Dizel,Yarı Otomatik,1461,116,255.000
MercedesBenz,MercedesBenz 180 CDI Urban,2014,205.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1462,109,184.250
MercedesBenz,MercedesBenz 180 Exclusive,2017,126.000,Gri,09 Mayıs 2020,Benzin,Otomatik,1595,156,362.950
MercedesBenz,MercedesBenz C 200 CDI Classic,1999,310.000,Lacivert,09 Mayıs 2020,Dizel,Düz,2151,102,63.500
MercedesBenz,MercedesBenz 350 350 TD,1995,346.000,Gri (Gümüş),09 Mayıs 2020,Dizel,Otomatik,3449,150,72.000
MercedesBenz,MercedesBenz 180 D Comfort,2017,175.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1461,109,204.950
MercedesBenz,MercedesBenz 270 CDI Avantgarde,2004,212.000,Mavi,09 Mayıs 2020,Dizel,Otomatik,2685,177,146.000
MercedesBenz,MercedesBenz A 180 BlueEFFICIENCY Style,2015,38.000,Beyaz,09 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,186.950
MercedesBenz,MercedesBenz C 200 D Comfort,2016,100.000,Siyah,09 Mayıs 2020,Dizel,Otomatik,1598,136,243.950
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,2007,173.000,Turkuaz,09 Mayıs 2020,LPG &amp; Benzin,Otomatik,1796,184,175.000
MercedesBenz,MercedesBenz 250 CDI BlueEFFICIENCY AMG,2012,172.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,2001 - 2500,201 - 225,225.000
MercedesBenz,MercedesBenz C 180 AMG 7G-Tronic,2012,162.000,Siyah,09 Mayıs 2020,Benzin,Otomatik,1796,156,159.000
MercedesBenz,MercedesBenz 250 CDI Elite,2013,90.000,Beyaz,09 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,201 - 225,388.000
MercedesBenz,MercedesBenz C 180 Kompressor BlueEFFICIENCY AMG,2010,133.000,Beyaz,09 Mayıs 2020,LPG &amp; Benzin,Otomatik,1597,156,150.000
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,2003,268.000,Bej,09 Mayıs 2020,LPG &amp; Benzin,Otomatik,1796,163,130.000
MercedesBenz,MercedesBenz C 230 Kompressor Avantgarde,2004,247.000,Gri (metalik),09 Mayıs 2020,Benzin,Otomatik,1796,192,87.000
MercedesBenz,MercedesBenz C 180 Kompressor BlueEFFICIENCY AMG,2011,130.000,Beyaz,09 Mayıs 2020,Benzin,Otomatik,1597,156,149.900
MercedesBenz,MercedesBenz C 180 Fascination,2014,113.000,Gri,09 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,245.000
MercedesBenz,MercedesBenz 250 CDI Elite,2013,161.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,2143,204,259.000
MercedesBenz,MercedesBenz B 180 CDI BlueEFFICIENCY Urban,2016,60.000,Beyaz,09 Mayıs 2020,Dizel,Yarı Otomatik,1461,109,215.000
MercedesBenz,MercedesBenz 270 CDI Avantgarde,2004,259.000,Yeşil,09 Mayıs 2020,Dizel,Otomatik,2685,177,149.000
MercedesBenz,MercedesBenz C 200 D Comfort,2017,41.000,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1598,136,261.500
MercedesBenz,MercedesBenz C 180 AMG 7G-Tronic,2014,108.000,Kırmızı,09 Mayıs 2020,Benzin,Otomatik,1595,156,303.900
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2016,46.000,Siyah,09 Mayıs 2020,Dizel,Otomatik,1598,136,305.000
MercedesBenz,MercedesBenz B 180 BlueEFFICIENCY Elite,2014,92.700,Beyaz,09 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,101 - 125,162.000
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2018,53.500,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1598,136,372.000
MercedesBenz,MercedesBenz 180 D AMG,2019,24.000,Kırmızı,09 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,419.900
MercedesBenz,MercedesBenz 180 Elite,2013,115.000,Beyaz,09 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,260.000
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY Selection Plus,2013,57.000,Beyaz,09 Mayıs 2020,Benzin,Otomatik,1595,156,226.000
MercedesBenz,MercedesBenz 180 Avantgarde,2017,70.000,Füme,09 Mayıs 2020,Benzin,Otomatik,1595,156,405.000
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY AMG,2011,231.000,Beyaz,09 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,138.000
MercedesBenz,MercedesBenz S 500,2015,117.841,Füme,09 Mayıs 2020,Benzin,Otomatik,4663,455,1.695.000
MercedesBenz,MercedesBenz 180 Exclusive,2020,43,Siyah,09 Mayıs 2020,Dizel,Otomatik,1595,156,633.000
MercedesBenz,MercedesBenz SE,1991,216.800,Gri,09 Mayıs 2020,Benzin,Otomatik,2501 - 3000,176 - 200,200.000
MercedesBenz,MercedesBenz D,1991,180.000,Füme,09 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,76 - 100,63.900
MercedesBenz,MercedesBenz 200 d AMG,2020,0,Beyaz,09 Mayıs 2020,Dizel,Otomatik,1401 - 1600,151 - 175,630.000
MercedesBenz,MercedesBenz 270 CDI Avantgarde,2003,366.000,Gri (Gümüş),09 Mayıs 2020,Dizel,Otomatik,2685,177,115.000
MercedesBenz,MercedesBenz C 180 Kompressor BlueEFFICIENCY AMG,2010,270.000,Beyaz,09 Mayıs 2020,Benzin,Otomatik,1597,156,135.000
MercedesBenz,MercedesBenz 200 CGI BlueEFFICIENCY Avantgarde,2011,6.000,Beyaz,09 Mayıs 2020,Benzin,Otomatik,1601 - 1800,176 - 200,299.000
MercedesBenz,MercedesBenz C 200 d BlueTEC Fascination,2015,100.000,Füme,09 Mayıs 2020,Dizel,Otomatik,1598,136,275.000
MercedesBenz,MercedesBenz 350 CDI Premium,2011,300.000,Siyah,09 Mayıs 2020,Dizel,Otomatik,2987,211,230.000
MercedesBenz,MercedesBenz 300 AMG,2017,56.575,Siyah,08 Mayıs 2020,Benzin,Otomatik,1991,245,739.000
MercedesBenz,MercedesBenz 500,1960,7.880,Beyaz,08 Mayıs 2020,Benzin,Düz,1897,106,875.000
MercedesBenz,MercedesBenz SEL,1991,304.000,Kahverengi,08 Mayıs 2020,LPG &amp; Benzin,Düz,3199,231,50.000
MercedesBenz,MercedesBenz B 150 150,2009,224.000,Siyah,08 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,76 - 100,88.500
MercedesBenz,MercedesBenz 250 BlueTEC 4Matic,2015,117.000,Füme,08 Mayıs 2020,Dizel,Otomatik,2143,204,565.000
MercedesBenz,MercedesBenz 600 600 L,2001,141.500,Mavi,08 Mayıs 2020,Benzin,Otomatik,5786,367,189.000
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,2004,385.600,Gri,08 Mayıs 2020,Benzin,Yarı Otomatik,1601 - 1800,151 - 175,117.900
MercedesBenz,MercedesBenz E,1993,387.000,Füme,08 Mayıs 2020,LPG &amp; Benzin,Otomatik,1801 - 2000,126 - 150,87.000
MercedesBenz,MercedesBenz 220 D Avantgarde,2017,92.000,Beyaz,08 Mayıs 2020,Dizel,Otomatik,1950,194,614.500
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY Avantgarde,2013,152.000,Beyaz,08 Mayıs 2020,Benzin,Otomatik,1595,156,168.000
MercedesBenz,MercedesBenz 250 TD Classic,1987,400.000,Gri (Gümüş),08 Mayıs 2020,Dizel,Düz,2001 - 2500,126 - 150,37.500
MercedesBenz,MercedesBenz 200,1986,255.000,Lacivert,08 Mayıs 2020,LPG &amp; Benzin,Düz,1997,109,25.000
MercedesBenz,MercedesBenz 180 Edition E,2015,84.500,Füme,08 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,300.000
MercedesBenz,MercedesBenz 220 D Exclusive,2018,15.000,Siyah,08 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,729.500
MercedesBenz,MercedesBenz 190 D 2.0,1985,226,Beyaz,08 Mayıs 2020,Benzin,Düz,1801 - 2000,76 - 100,32.500
MercedesBenz,MercedesBenz 320 320 CDI,2004,408.000,Siyah,08 Mayıs 2020,Dizel,Otomatik,3222,204,131.000
MercedesBenz,MercedesBenz CLK 200 Avantgarde,2001,204.000,Gri (Gümüş),08 Mayıs 2020,LPG &amp; Benzin,Otomatik,1601 - 1800,151 - 175,89.950
MercedesBenz,MercedesBenz 200 Kompressor Elegance,1999,442.500,Yeşil,08 Mayıs 2020,LPG &amp; Benzin,Otomatik,1998,186,700.000
MercedesBenz,MercedesBenz 180 Elite,2016,35.000,Beyaz,08 Mayıs 2020,Benzin,Otomatik,1401 - 1600,151 - 175,358.000
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2015,102.000,Beyaz,08 Mayıs 2020,Dizel,Otomatik,1598,136,300.000
MercedesBenz,MercedesBenz 190 E 1.8,1985,280.000,Beyaz,08 Mayıs 2020,LPG &amp; Benzin,Düz,1799,109,16.500
MercedesBenz,MercedesBenz 190 E 2.0,1987,230.000,Bordo,08 Mayıs 2020,Benzin,Düz,1997,123,17.500
MercedesBenz,MercedesBenz 250 CDI Elite,2015,99.000,Siyah,08 Mayıs 2020,Dizel,Otomatik,2143,204,415.000
MercedesBenz,MercedesBenz 320 320 L,2000,410.000,Siyah,08 Mayıs 2020,Benzin,Yarı Otomatik,3001 - 3500,201 - 225,110.000
MercedesBenz,MercedesBenz A 160 Elegance,2001,169.000,Siyah,08 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,101 - 125,57.500
MercedesBenz,MercedesBenz 220 D AMG,2017,46.000,Gri,08 Mayıs 2020,Dizel,Otomatik,1950,194,780.000
MercedesBenz,MercedesBenz 250 D,1989,720,Gri,08 Mayıs 2020,Dizel,Düz,2001 - 2500,126 - 150,28.950
MercedesBenz,MercedesBenz 220 CDI Avantgarde,2008,213.000,Siyah,08 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,151 - 175,140.000
MercedesBenz,MercedesBenz 350 CDI AMG,2014,178.000,Siyah,08 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,251 - 275,465.000
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,1998,390.000,Beyaz,08 Mayıs 2020,Benzin,Otomatik,1801 - 2000,176 - 200,67.500
MercedesBenz,MercedesBenz 220 CDI BlueEFFICIENCY,2011,405.000,Beyaz,08 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,151 - 175,207.500
MercedesBenz,MercedesBenz E,1987,476.000,Gri,08 Mayıs 2020,Benzin,Düz,2962,180,32.000
MercedesBenz,MercedesBenz C 200 d BlueTEC Comfort,2017,43.000,Siyah,08 Mayıs 2020,Dizel,Otomatik,1598,136,292.000
MercedesBenz,MercedesBenz 350 350 L BlueTEC,2016,76.214,Gri,08 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,251 - 275,1.175.000
MercedesBenz,MercedesBenz 350 350 L BlueEFFICIENCY,2011,203.484,Siyah,07 Mayıs 2020,Benzin,Otomatik,3498,306,495.000
MercedesBenz,MercedesBenz 350 CDI AMG Premium,2011,229.000,Beyaz,07 Mayıs 2020,Dizel,Otomatik,2501 - 3000,251 - 275,210.000
MercedesBenz,MercedesBenz 250 CGI,2014,133.000,Gri,07 Mayıs 2020,Benzin,Yarı Otomatik,1801 - 2000,201 - 225,310.000
MercedesBenz,MercedesBenz 220 CDI Avantgarde,2008,326.000,Beyaz,07 Mayıs 2020,Dizel,Otomatik,2148,170,172.500
MercedesBenz,MercedesBenz A 180 d AMG,2013,149.000,Beyaz,07 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,101 - 125,161.500
MercedesBenz,MercedesBenz 250 TD Classic,1988,400.000,Siyah,07 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,126 - 150,45.000
MercedesBenz,MercedesBenz A 180 BlueEFFICIENCY Style,2013,79.000,Beyaz,07 Mayıs 2020,Dizel,Yarı Otomatik,1595,122,161.500
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2017,25.000,Beyaz,07 Mayıs 2020,Dizel,Otomatik,1598,136,350.000
MercedesBenz,MercedesBenz 350 CDI AMG Premium,2010,217.000,Siyah,07 Mayıs 2020,Dizel,Otomatik,2987,211,253.000
MercedesBenz,MercedesBenz 320,1995,423.000,Füme,07 Mayıs 2020,LPG &amp; Benzin,Otomatik,3199,231,85.000
MercedesBenz,MercedesBenz 250 D Elegance,1994,205.000,Bordo,07 Mayıs 2020,Dizel,Otomatik,2501 - 3000,101 - 125,60.000
MercedesBenz,MercedesBenz 200 Elegance,1996,309.000,Siyah,07 Mayıs 2020,LPG &amp; Benzin,Otomatik,1801 - 2000,126 - 150,70.000
MercedesBenz,MercedesBenz 270 CDI Avantgarde,2004,380.000,Mavi,07 Mayıs 2020,Dizel,Otomatik,2685,177,118.000
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2015,174.000,Beyaz,07 Mayıs 2020,Dizel,Otomatik,1598,136,279.000
MercedesBenz,MercedesBenz C 200 d BlueTEC AMG,2015,79.000,Beyaz,07 Mayıs 2020,Dizel,Otomatik,1598,136,275.000
MercedesBenz,MercedesBenz 190 E 1.8,1990,220.000,Siyah,07 Mayıs 2020,LPG &amp; Benzin,Düz,1799,109,21.000
MercedesBenz,MercedesBenz 160 BlueEFFICIENCY,2010,173.000,Beyaz,07 Mayıs 2020,Benzin,Otomatik,1597,129,122.000
MercedesBenz,MercedesBenz E,1993,280.000,Bordo,07 Mayıs 2020,Benzin,Düz,1997,136,36.500
MercedesBenz,MercedesBenz 320 320 L,2000,378.000,Siyah,07 Mayıs 2020,LPG &amp; Benzin,Otomatik,3199,224,130.000
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2015,135.000,Gri,07 Mayıs 2020,Dizel,Otomatik,1598,136,235.000
MercedesBenz,MercedesBenz 350 D AMG,2015,126.000,Siyah,07 Mayıs 2020,Dizel,Otomatik,2501 - 3000,251 - 275,523.000
MercedesBenz,MercedesBenz A 180 d AMG,2018,53.000,Gri,07 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,272.000
MercedesBenz,MercedesBenz 200 Avantgarde,2006,428.000,Siyah,07 Mayıs 2020,LPG &amp; Benzin,Yarı Otomatik,1601 - 1800,151 - 175,149.000
MercedesBenz,MercedesBenz 350 CDI Premium,2012,219.000,Siyah,07 Mayıs 2020,Dizel,Otomatik,2987,265,257.900
MercedesBenz,MercedesBenz 200 200 D,1996,328.800,Siyah,07 Mayıs 2020,Dizel,Otomatik,2001 - 2500,126 - 150,68.000
MercedesBenz,MercedesBenz CLK 200 Kompressor Avantgarde,2001,219.000,Gri (Gümüş),07 Mayıs 2020,LPG &amp; Benzin,Otomatik,1998,163,78.000
MercedesBenz,MercedesBenz 190 D 2.5,1986,380.000,Kırmızı,06 Mayıs 2020,Dizel,Düz,2001 - 2500,76 - 100,42.500
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY Avantgarde,2012,180.000,Beyaz,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,169.900
MercedesBenz,MercedesBenz A 160 Avantgarde,2001,223.000,Gri,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,101 - 125,59.800
MercedesBenz,MercedesBenz 180 Elite,2015,68.000,Siyah,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,305.000
MercedesBenz,MercedesBenz 180 D AMG,2017,90.000,Kırmızı,06 Mayıs 2020,Dizel,Otomatik,1461,109,277.000
MercedesBenz,MercedesBenz 180 Edition E,2015,69.500,Siyah,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,336.000
MercedesBenz,MercedesBenz B 180 CDI BlueEFFICIENCY Elite,2014,60.000,Siyah,06 Mayıs 2020,Dizel,Yarı Otomatik,1461,109,177.500
MercedesBenz,MercedesBenz 180 Edition E,2015,69.000,Siyah,06 Mayıs 2020,Benzin,Otomatik,1595,156,339.000
MercedesBenz,MercedesBenz 180 Elite,2014,179.500,Siyah,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,225.000
MercedesBenz,MercedesBenz 200,1994,195.000,Bej,06 Mayıs 2020,LPG &amp; Benzin,Otomatik,1998,136,75.000
MercedesBenz,MercedesBenz C 180 Elegance,1994,224.500,Mor,06 Mayıs 2020,LPG &amp; Benzin,Düz,1799,122,50.500
MercedesBenz,MercedesBenz 200 Classic,1998,407.000,Gri (metalik),06 Mayıs 2020,LPG &amp; Benzin,Düz,1998,136,52.500
MercedesBenz,MercedesBenz C 200 Elegance,1994,315.000,Kahverengi,06 Mayıs 2020,LPG &amp; Benzin,Düz,1998,136,40.000
MercedesBenz,MercedesBenz C 200 BlueTEC Fascination,2016,57.000,Beyaz,06 Mayıs 2020,Dizel,Otomatik,1598,136,285.000
MercedesBenz,MercedesBenz B 160 Sport,2010,98.000,Beyaz,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,76 - 100,109.900
MercedesBenz,MercedesBenz C 180 Fascination,2014,122.000,Siyah,06 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,179.900
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2016,90.500,Mavi,06 Mayıs 2020,Dizel,Otomatik,1598,136,299.900
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY Fascination,2015,88.000,Siyah,06 Mayıs 2020,Benzin,Otomatik,1595,156,246.000
MercedesBenz,MercedesBenz 180,2017,73.719,Beyaz,06 Mayıs 2020,Dizel,Otomatik,1461,101 - 125,215.000
MercedesBenz,MercedesBenz C 180 AMG 7G-Tronic,2016,92.996,Beyaz,06 Mayıs 2020,Benzin,Otomatik,1595,156,277.000
MercedesBenz,MercedesBenz 180 Exclusive,2017,61.833,Mavi (metalik),06 Mayıs 2020,Benzin,Otomatik,1595,156,370.000
MercedesBenz,MercedesBenz C 200 D Comfort,2016,77.024,Beyaz,06 Mayıs 2020,Dizel,Otomatik,1598,136,248.000
MercedesBenz,MercedesBenz A 180 CDI BlueEFFICIENCY AMG,2016,113.000,Kırmızı,06 Mayıs 2020,Dizel,Yarı Otomatik,1461,109,187.500
MercedesBenz,MercedesBenz 250 CDI BlueEFFICIENCY AMG,2012,82.000,Beyaz,06 Mayıs 2020,Dizel,Otomatik,2001 - 2500,201 - 225,262.500
MercedesBenz,MercedesBenz C 180 AMG 7G-Tronic,2015,100.000,Siyah,06 Mayıs 2020,Benzin,Otomatik,1595,156,236.750
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2016,77.000,Beyaz,06 Mayıs 2020,Dizel,Otomatik,1598,136,325.000
MercedesBenz,MercedesBenz 200 CGI BlueEFFICIENCY Avantgarde,2010,182.000,Siyah,06 Mayıs 2020,Benzin,Otomatik,1796,184,219.000
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2015,123.000,Beyaz,06 Mayıs 2020,Dizel,Otomatik,1598,136,295.000
MercedesBenz,MercedesBenz C 200 BlueTEC AMG,2015,97.000,Beyaz,06 Mayıs 2020,Dizel,Otomatik,1598,136,295.000
MercedesBenz,MercedesBenz 250 CDI BlueEFFICIENCY Avantgarde,2009,270.000,Beyaz,06 Mayıs 2020,Dizel,Otomatik,2143,204,199.999
MercedesBenz,MercedesBenz 180 Edition E,2015,87.150,Siyah,06 Mayıs 2020,Benzin,Otomatik,1595,156,299.000
MercedesBenz,MercedesBenz 350,2008,99.000,Siyah,06 Mayıs 2020,Benzin,Yarı Otomatik,3001 - 3500,251 - 275,375.000
MercedesBenz,MercedesBenz C 180 Kompressor BlueEFFICIENCY AMG,2010,227.000,Beyaz,06 Mayıs 2020,LPG &amp; Benzin,Otomatik,1597,156,119.900
MercedesBenz,MercedesBenz C 200 Elegance,1995,308.000,Beyaz,05 Mayıs 2020,LPG &amp; Benzin,Otomatik,1801 - 2000,126 - 150,43.500
MercedesBenz,MercedesBenz 180 CDI AMG,2014,203.000,Beyaz,05 Mayıs 2020,Dizel,Otomatik,1462,109,199.000
MercedesBenz,MercedesBenz E,1990,395.000,Füme,05 Mayıs 2020,LPG &amp; Benzin,Otomatik,1801 - 2000,101 - 125,56.500
MercedesBenz,MercedesBenz 180,2017,75.319,Beyaz,05 Mayıs 2020,Dizel,Otomatik,1461,101 - 125,223.000
MercedesBenz,MercedesBenz A 180 d Style,2017,9.480,Beyaz,05 Mayıs 2020,Benzin,Otomatik,1595,124,225.000
MercedesBenz,MercedesBenz C 200 D AMG,2018,10.432,Siyah,05 Mayıs 2020,Dizel,Otomatik,1401 - 1600,151 - 175,430.000
MercedesBenz,MercedesBenz D,1994,300.000,Beyaz,05 Mayıs 2020,Dizel,Düz,1997,75,50.000
MercedesBenz,MercedesBenz D,1989,300.000,Lacivert,05 Mayıs 2020,Dizel,Düz,1997,75,32.500
MercedesBenz,MercedesBenz C 180 Kompressor BlueEfficiency Fascination,2011,188.000,Beyaz,05 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,148.750
MercedesBenz,MercedesBenz C 200 d BlueTEC AMG,2017,59.300,Beyaz,05 Mayıs 2020,Dizel,Otomatik,1598,136,338.000
MercedesBenz,MercedesBenz C 180 Elegance,1994,341.000,Siyah,05 Mayıs 2020,LPG &amp; Benzin,Düz,1799,122,42.500
MercedesBenz,MercedesBenz C 200 d BlueTEC Comfort,2016,88.000,Gri,05 Mayıs 2020,Dizel,Otomatik,1598,136,262.000
MercedesBenz,MercedesBenz C 220 CDI BlueEFFICIENCY Fascination,2011,240.000,Kahverengi,05 Mayıs 2020,Dizel,Otomatik,2143,170,149.900
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,2007,180.000,Siyah,05 Mayıs 2020,Benzin,Otomatik,1796,184,159.900
MercedesBenz,MercedesBenz 200 AMG,2014,39.000,Beyaz,05 Mayıs 2020,Benzin,Otomatik,1595,156,232.900
MercedesBenz,MercedesBenz 180 CDI AMG,2015,145.000,Beyaz,05 Mayıs 2020,Dizel,Otomatik,1462,109,205.000
MercedesBenz,MercedesBenz 350 350 L,2006,454.860,Siyah,05 Mayıs 2020,Benzin,Otomatik,3498,272,199.000
MercedesBenz,MercedesBenz B 180 CDI BlueEFFICIENCY Style,2014,162.946,Beyaz,05 Mayıs 2020,Dizel,Yarı Otomatik,1461,109,168.000
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY Fascination,2011,209.420,Siyah,05 Mayıs 2020,Benzin,Otomatik,1796,156,110.000
MercedesBenz,MercedesBenz 180 Edition E,2015,80.000,Gri (titanyum),05 Mayıs 2020,Benzin,Otomatik,1595,156,314.950
MercedesBenz,MercedesBenz B 180 CDI 180 CDI,2006,220.000,Bej,05 Mayıs 2020,Dizel,Yarı Otomatik,1801 - 2000,101 - 125,90.250
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,2005,185.000,Siyah,05 Mayıs 2020,Benzin,Yarı Otomatik,1601 - 1800,151 - 175,145.000
MercedesBenz,MercedesBenz B 180 CDI BlueEFFICIENCY Urban,2016,43.000,Gri (metalik),05 Mayıs 2020,Dizel,Yarı Otomatik,1461,109,229.000
MercedesBenz,MercedesBenz 250 CDI Elite,2015,90.400,Beyaz,05 Mayıs 2020,Dizel,Otomatik,2143,204,435.000
MercedesBenz,MercedesBenz 250 D,1989,363.000,Gri (Gümüş),05 Mayıs 2020,Dizel,Düz,2497,94,47.500
MercedesBenz,MercedesBenz C 200 d BlueTEC Fascination,2016,48.000,Gri,05 Mayıs 2020,Dizel,Otomatik,1598,136,297.900
MercedesBenz,MercedesBenz 180 D AMG,2016,42.000,Beyaz,05 Mayıs 2020,Dizel,Otomatik,1461,109,265.900
MercedesBenz,MercedesBenz C 220 CDI Elegance,2003,238.000,Gri,05 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,126 - 150,95.000
MercedesBenz,MercedesBenz 220 CDI BlueEFFICIENCY,2011,68.000,Siyah,05 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,151 - 175,285.000
MercedesBenz,MercedesBenz 220 CDI Elegance,2001,202.500,Bordo,05 Mayıs 2020,Dizel,Yarı Otomatik,2001 - 2500,126 - 150,105.000
MercedesBenz,MercedesBenz 220 D AMG,2018,35.000,Füme,05 Mayıs 2020,Dizel,Otomatik,1801 - 2000,176 - 200,670.000
MercedesBenz,MercedesBenz C 220 D Classic,1996,455.000,Gri,05 Mayıs 2020,Dizel,Otomatik,2001 - 2500,51 - 75,47.900
MercedesBenz,MercedesBenz 180 Exclusive,2018,30.000,Siyah,04 Mayıs 2020,Benzin,Otomatik,1595,156,497.500
MercedesBenz,MercedesBenz C 180 Fascination,2015,94.000,Mavi,04 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,239.500
MercedesBenz,MercedesBenz 200 Kompressor Avantgarde,2004,385.600,Gri,04 Mayıs 2020,Benzin,Otomatik,1796,163,117.900
MercedesBenz,MercedesBenz 200 AMG,2013,138.000,Beyaz,04 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,189.000
MercedesBenz,MercedesBenz 200 AMG,2014,115.000,Siyah,04 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,207.900
MercedesBenz,MercedesBenz 200 Classic,1998,303.000,Gri (metalik),04 Mayıs 2020,LPG &amp; Benzin,Düz,1998,136,64.000
MercedesBenz,MercedesBenz 220 CDI Start,2011,211.000,Siyah,04 Mayıs 2020,Dizel,Otomatik,2143,170,225.000
MercedesBenz,MercedesBenz C 180 AMG 9G-Tronic,2018,28.000,Bordo,04 Mayıs 2020,Benzin,Otomatik,1595,156,445.900
MercedesBenz,MercedesBenz C 200 D Comfort,2016,70.000,Siyah,04 Mayıs 2020,Dizel,Otomatik,1598,136,257.500
MercedesBenz,MercedesBenz 180 Elite,2016,48.000,Siyah,04 Mayıs 2020,Benzin,Yarı Otomatik,1401 - 1600,151 - 175,322.000
MercedesBenz,MercedesBenz E,1991,389.000,Gri,04 Mayıs 2020,Benzin,Düz,1997,118,35.500
MercedesBenz,MercedesBenz 250 D,1986,480.000,Bej,04 Mayıs 2020,Dizel,Düz,2001 - 2500,101 - 125,38.500
MercedesBenz,MercedesBenz 250 D,1995,381.000,Gri (Gümüş),04 Mayıs 2020,Dizel,Otomatik,2001 - 2500,101 - 125,66.000
MercedesBenz,MercedesBenz C 180 Avantgarde,2015,74.000,Beyaz,04 Mayıs 2020,Benzin,Otomatik,1595,156,241.750
MercedesBenz,MercedesBenz C 180 BlueEFFICIENCY Avantgarde,2013,140.000,Beyaz,04 Mayıs 2020,Benzin,Otomatik,1595,156,161.900
MercedesBenz,MercedesBenz 350 CDI BlueEFFICIENCY,2012,217.000,Gri,04 Mayıs 2020,Dizel,Yarı Otomatik,2501 - 3000,251 - 275,385.000
MercedesBenz,MercedesBenz C 180 Kompressor BlueEfficiency Prime,2010,255.000,Beyaz,04 Mayıs 2020,LPG &amp; Benzin,Düz,1597,156,135.000
